pc_timestamp,sample_index,raw_value
2108732,1008,4776
2109732,1009,2447
2110736,1010,-114
2111736,1011,9
2112732,1012,5525
2113736,1013,9067
2114732,1014,9437
2115732,1015,8079
2116732,1016,5010
2117736,1017,2529
2118736,1018,894
2119736,1019,423
2120736,1020,-1105
2121736,1021,-733
2122732,1022,2689
2123732,1023,6296
2124736,1024,8402
2125732,1025,7176
2126732,1026,7208
2127736,1027,4715
2128736,1028,3922
2129736,1029,4265
2130732,1030,3750
2131732,1031,3224
2132736,1032,3014
2133732,1033,1395
2134732,1034,2417
2135736,1035,3742
2136732,1036,4202
2137736,1037,2979
2138732,1038,8253
2139732,1039,9561
2140732,1040,6295
2141736,1041,3792
2142736,1042,1501
2143732,1043,-800
2144736,1044,743
2145736,1045,1492
2146732,1046,4020
2147732,1047,6184
2148736,1048,9036
2149736,1049,7746
2150736,1050,4604
2151732,1051,131
2152732,1052,-150
2153732,1053,1793
2154736,1054,6335
2155732,1055,5699
2156732,1056,8100
2157732,1057,9657
2158732,1058,9577
2159736,1059,5785
2160736,1060,626
2161736,1061,-3679
2162732,1062,-1651
2163736,1063,-2277
2164732,1064,1224
2165736,1065,5762
2166732,1066,8569
2167736,1067,10826
2168736,1068,10434
2169732,1069,8278
2170736,1070,2512
2171732,1071,154
2172732,1072,-2184
2173732,1073,-1097
2174736,1074,1548
2175732,1075,3831
2176736,1076,7598
2177732,1077,8837
2178732,1078,8341
2179736,1079,6593
2180732,1080,6156
2181732,1081,4204
2182736,1082,3641
2183732,1083,28
2184732,1084,-1933
2185736,1085,2827
2186732,1086,4181
2187732,1087,3993
2188732,1088,4242
2189736,1089,4779
2190732,1090,6334
2191736,1091,6634
2192732,1092,5994
2193732,1093,3886
2194736,1094,1435
2195732,1095,-74
2196732,1096,-44
2197736,1097,4313
2198736,1098,11720
2199732,1099,8749
2200736,1100,5683
2201736,1101,4336
2202732,1102,1792
2203736,1103,-1031
2204732,1104,-1926
2205736,1105,-2464
2206732,1106,3213
2207736,1107,4223
2208732,1108,6090
2209732,1109,10066
2210732,1110,11387
2211732,1111,8808
2212732,1112,4899
2213736,1113,2396
2214736,1114,878
2215736,1115,1259
2216732,1116,92
2217732,1117,-548
2218732,1118,701
2219736,1119,5382
2220732,1120,8102
2221732,1121,9259
2222732,1122,7284
2223736,1123,7041
2224736,1124,3133
2225732,1125,-321
2226732,1126,-3140
2227732,1127,-1108
2228732,1128,6419
2229736,1129,10194
2230732,1130,12217
2231732,1131,9394
2232732,1132,6927
2233732,1133,1294
2234736,1134,-1832
2235732,1135,-3746
2236732,1136,-2047
2237736,1137,-53
2238732,1138,4189
2239732,1139,8457
2240732,1140,12064
2241732,1141,13581
2242732,1142,8900
2243732,1143,5059
2244736,1144,1871
2245732,1145,422
2246736,1146,-2941
2247732,1147,-3842
2248732,1148,-1417
2249740,1149,3420
2250736,1150,7597
2251732,1151,10179
2252732,1152,10873
2253736,1153,8849
2254732,1154,7106
2255736,1155,5717
2256732,1156,3066
2257736,1157,2021
2258736,1158,-2437
2259732,1159,-968
2260736,1160,3835
2261736,1161,5913
2262732,1162,7114
2263732,1163,9204
2264736,1164,8758
2265736,1165,5471
2266732,1166,4608
2267732,1167,129
2268732,1168,-1655
2269736,1169,1587
2270732,1170,5937
2271732,1171,8807
2272732,1172,8295
2273732,1173,5565
2274736,1174,3349
2275732,1175,4029
2276732,1176,1016
2277736,1177,437
2278732,1178,1559
2279736,1179,4498
2280732,1180,5506
2281732,1181,6632
2282732,1182,5245
2283736,1183,3796
2284732,1184,3278
2285732,1185,3814
2286732,1186,4762
2287732,1187,3827
2288736,1188,3648
2289732,1189,3669
2290732,1190,4911
2291736,1191,4989
2292732,1192,5730
2293732,1193,5723
2294732,1194,6134
2295736,1195,2590
2296732,1196,1094
2297732,1197,1453
2298736,1198,3275
2299736,1199,5042
2300732,1200,4649
2301732,1201,4884
2302732,1202,4835
2303736,1203,5938
2304736,1204,6072
2305732,1205,4899
2306732,1206,2795
2307736,1207,394
2308736,1208,-1495
2309732,1209,118
2310732,1210,5401
2311732,1211,11313
2312736,1212,10418
2313736,1213,9751
2314736,1214,5450
2315732,1215,3077
2316732,1216,817
2317736,1217,-1761
2318732,1218,1456
2319736,1219,5164
2320732,1220,4716
2321732,1221,6147
2322736,1222,7926
2323736,1223,6794
2324732,1224,6845
2325732,1225,4845
2326732,1226,1180
2327736,1227,-116
2328736,1228,-139
2329736,1229,1238
2330732,1230,5523
2331732,1231,6802
2332736,1232,7924
2333732,1233,7740
2334732,1234,6839
2335732,1235,4052
2336736,1236,1486
2337732,1237,-765
2338736,1238,2243
2339736,1239,3391
2340736,1240,2847
2341732,1241,4574
2342732,1242,7029
2343732,1243,8775
2344736,1244,7427
2345736,1245,5258
2346736,1246,4091
2347736,1247,2525
2348732,1248,1462
2349732,1249,2578
2350736,1250,1797
2351732,1251,1050
2352732,1252,981
2353736,1253,4967
2354732,1254,7600
2355736,1255,7749
2356732,1256,8172
2357732,1257,5578
2358736,1258,3287
2359732,1259,587
2360736,1260,436
2361732,1261,867
2362736,1262,2283
2363732,1263,4730
2364732,1264,6316
2365732,1265,6237
2366732,1266,4638
2367732,1267,5841
2368732,1268,5382
2369736,1269,3590
2370736,1270,2559
2371732,1271,7522
2372732,1272,7317
2373732,1273,6730
2374736,1274,926
2375732,1275,-1940
2376736,1276,1540
2377740,1277,4533
2378736,1278,7740
2379736,1279,5745
2380736,1280,6273
2381736,1281,4282
2382732,1282,3600
2383736,1283,2334
2384736,1284,2285
2385732,1285,770
2386736,1286,-1852
2387732,1287,5557
2388732,1288,9345
2389732,1289,12648
2390736,1290,11586
2391732,1291,6980
2392732,1292,-569
2393732,1293,-4288
2394732,1294,-6013
2395732,1295,-1898
2396732,1296,-583
2397736,1297,5632
2398732,1298,14982
2399736,1299,15877
2400732,1300,13929
2401736,1301,8116
2402732,1302,3298
2403732,1303,-2539
2404732,1304,-5467
2405736,1305,-3594
2406732,1306,-1110
2407736,1307,1808
2408732,1308,6532
2409732,1309,11041
2410732,1310,11480
2411736,1311,9951
2412732,1312,4546
2413736,1313,-19
2414732,1314,691
2415736,1315,306
2416732,1316,1101
2417736,1317,1136
2418732,1318,1611
2419732,1319,5961
2420740,1320,9957
2421736,1321,10387
2422732,1322,7292
2423736,1323,4766
2424732,1324,875
2425736,1325,-33
2426732,1326,1712
2427732,1327,2391
2428732,1328,4936
2429732,1329,8862
2430732,1330,8463
2431736,1331,5914
2432732,1332,2265
2433736,1333,383
2434732,1334,-35
2435732,1335,596
2436732,1336,-265
2437736,1337,8654
2438732,1338,12424
2439732,1339,8386
2440732,1340,2297
2441736,1341,-2015
2442732,1342,-2900
2443732,1343,-1650
2444736,1344,5362
2445732,1345,9188
2446732,1346,14149
2447732,1347,13465
2448732,1348,8965
2449732,1349,621
2450736,1350,-3299
2451736,1351,-3326
2452732,1352,-2525
2453732,1353,-432
2454732,1354,3098
2455732,1355,8287
2456732,1356,10751
2457732,1357,10445
2458732,1358,5742
2459736,1359,3175
2460736,1360,1407
2461732,1361,4000
2462736,1362,3629
2463732,1363,2183
2464736,1364,1553
2465732,1365,1773
2466732,1366,4811
2467732,1367,3077
2468732,1368,3055
2469736,1369,5919
2470732,1370,9125
2471732,1371,10783
2472736,1372,7112
2473732,1373,3748
2474732,1374,638
2475732,1375,963
2476736,1376,-145
2477732,1377,628
2478732,1378,935
2479736,1379,2978
2480732,1380,6387
2481732,1381,8845
2482736,1382,8999
2483736,1383,6606
2484732,1384,3389
2485736,1385,1383
2486732,1386,632
2487736,1387,1704
2488732,1388,3812
2489732,1389,4960
2490736,1390,3862
2491736,1391,4510
2492732,1392,5129
2493732,1393,5350
2494732,1394,5737
2495732,1395,7421
2496736,1396,5418
2497732,1397,4123
2498736,1398,3589
2499732,1399,450
2500736,1400,-1537
2501732,1401,591
2502736,1402,3381
2503736,1403,8197
2504736,1404,7191
2505740,1405,8202
2506732,1406,8582
2507732,1407,5372
2508736,1408,2167
2509736,1409,246
2510736,1410,-3105
2511736,1411,-462
2512732,1412,4809
2513736,1413,7662
2514736,1414,10810
2515732,1415,7350
2516736,1416,5296
2517736,1417,3163
2518736,1418,2410
2519736,1419,496
2520736,1420,-1243
2521732,1421,3853
