pc_timestamp,sample_index,raw_value
55626732,54526,6266
55627728,54527,2171
55628728,54528,-536
55629728,54529,-1851
55630728,54530,477
55631728,54531,3862
55632728,54532,3107
55633728,54533,4408
55634728,54534,3955
55635728,54535,5528
55636732,54536,7651
55637732,54537,4721
55638732,54538,5175
55639728,54539,4780
55640728,54540,1690
55641732,54541,1896
55642728,54542,6310
55643728,54543,8433
55644728,54544,7711
55645732,54545,2553
55646728,54546,1547
55647732,54547,2427
55648732,54548,422
55649728,54549,-96
55650732,54550,3706
55651732,54551,4268
55652728,54552,7226
55653728,54553,7125
55654732,54554,8143
55655732,54555,7477
55656728,54556,8631
55657728,54557,4944
55658732,54558,3560
55659728,54559,1508
55660732,54560,277
55661728,54561,-1836
55662732,54562,-2108
55663728,54563,-138
55664732,54564,3922
55665728,54565,8278
55666732,54566,7276
55667732,54567,5252
55668728,54568,5417
55669732,54569,8789
55670728,54570,8718
55671728,54571,8820
55672732,54572,5657
55673728,54573,1602
55674728,54574,575
55675732,54575,-832
55676728,54576,-320
55677728,54577,1200
55678728,54578,3876
55679732,54579,5160
55680732,54580,5024
55681728,54581,6285
55682732,54582,7191
55683728,54583,4636
55684728,54584,3462
55685732,54585,3247
55686728,54586,4249
55687732,54587,4416
55688728,54588,3297
55689732,54589,5114
55690732,54590,4246
55691728,54591,7082
55692728,54592,7826
55693728,54593,6670
55694728,54594,3171
55695728,54595,169
55696732,54596,-1753
55697728,54597,1020
55698732,54598,3509
55699728,54599,4968
55700728,54600,6604
55701728,54601,6874
55702728,54602,7325
55703728,54603,5592
55704732,54604,4949
55705732,54605,3825
55706728,54606,1162
55707728,54607,-612
55708728,54608,-585
55709732,54609,-1379
55710732,54610,2918
55711728,54611,4377
55712728,54612,6803
55713728,54613,11510
55714728,54614,11376
55715732,54615,11363
55716732,54616,8917
55717728,54617,3533
55718732,54618,-1640
55719732,54619,-3395
55720728,54620,-1331
55721732,54621,-375
55722728,54622,1746
55723732,54623,6232
55724728,54624,6119
55725728,54625,6950
55726728,54626,8551
55727728,54627,7777
55728728,54628,4531
55729728,54629,-314
55730728,54630,1315
55731732,54631,3691
55732728,54632,3365
55733732,54633,7252
55734728,54634,9405
55735732,54635,7366
55736728,54636,4059
55737732,54637,2720
55738728,54638,2765
55739728,54639,1581
55740732,54640,1309
55741728,54641,490
55742728,54642,1211
55743732,54643,1664
55744728,54644,4048
55745728,54645,4727
55746732,54646,9107
55747728,54647,11064
55748728,54648,10256
55749728,54649,8986
55750728,54650,5108
55751732,54651,-2684
55752728,54652,-4610
55753736,54653,-866
55754728,54654,355
55755728,54655,3341
55756728,54656,5199
55757732,54657,9257
55758728,54658,9794
55759732,54659,9016
55760728,54660,6431
55761728,54661,6429
55762728,54662,5666
55763728,54663,-1263
55764732,54664,-4727
55765732,54665,-3815
55766728,54666,528
55767728,54667,8941
55768728,54668,11840
55769728,54669,12736
