pc_timestamp,sample_index,raw_value
16404728,15304,3744
16405728,15305,2965
16406732,15306,4061
16407732,15307,4906
16408732,15308,5135
16409728,15309,6311
16410728,15310,5313
16411732,15311,5774
16412732,15312,6598
16413732,15313,7637
16414732,15314,6680
16415728,15315,3362
16416728,15316,169
16417732,15317,-735
16418732,15318,-542
16419728,15319,139
16420732,15320,1926
16421732,15321,4539
16422728,15322,6746
16423728,15323,8177
16424728,15324,10724
16425728,15325,8066
16426728,15326,5039
16427728,15327,1143
16428732,15328,-76
16429728,15329,356
16430732,15330,1975
16431732,15331,3751
16432732,15332,5244
16433732,15333,7100
16434728,15334,6494
16435728,15335,6439
16436728,15336,6333
16437728,15337,3929
16438728,15338,2075
16439728,15339,590
16440732,15340,-600
16441728,15341,-1317
16442728,15342,964
16443728,15343,3786
16444728,15344,8645
16445732,15345,13168
16446728,15346,11557
16447732,15347,7531
16448728,15348,1486
16449732,15349,633
16450728,15350,-1338
16451732,15351,-1571
16452732,15352,1903
16453732,15353,6028
16454728,15354,8334
16455728,15355,8587
16456728,15356,7360
16457736,15357,3696
16458732,15358,2608
16459728,15359,1267
16460728,15360,1540
16461728,15361,1113
16462728,15362,1857
16463728,15363,4433
16464728,15364,8697
16465732,15365,10863
16466728,15366,10356
16467732,15367,6563
16468732,15368,842
16469728,15369,-2924
16470732,15370,-787
16471728,15371,2345
16472728,15372,4833
16473728,15373,5478
16474728,15374,6048
16475728,15375,4275
16476732,15376,5457
16477728,15377,4147
16478728,15378,4248
16479728,15379,3681
16480732,15380,2803
16481728,15381,3142
16482728,15382,3443
16483728,15383,4087
16484728,15384,3757
16485728,15385,5348
16486732,15386,6616
16487732,15387,7673
16488732,15388,6430
16489732,15389,5556
16490732,15390,3454
16491732,15391,2228
16492728,15392,849
16493732,15393,1137
16494732,15394,567
16495728,15395,1841
16496728,15396,3565
16497728,15397,6176
16498728,15398,5548
16499728,15399,10160
16500728,15400,8204
16501728,15401,5236
16502728,15402,2347
16503732,15403,1034
16504728,15404,-1195
16505728,15405,347
16506728,15406,931
16507732,15407,3054
16508732,15408,4314
16509728,15409,6240
16510728,15410,7224
16511732,15411,8071
16512728,15412,7696
16513728,15413,6283
16514728,15414,3917
16515728,15415,1784
16516728,15416,1675
